is_start_seg,is_last_seg,prev_is_right_turn,prev_is_left_turn,prev_is_straight,prev_angles,prev_pivot_off,prev_actual_length,prev_direct_length,prev_directed_hausdorff,seg_is_right_turn,seg_is_left_turn,seg_is_straight,seg_angles,seg_pivot_off,seg_actual_length,seg_direct_length,next_is_right_turn,next_is_left_turn,next_is_straight,next_angles,next_pivot_off,next_actual_length,next_direct_length,next_directed_hausdorff,safety
0,0,1,0,0,30,37,77.46803196083674,76.61043735034613,7.692751269559403,1,0,0,30,22,46.06207305779482,45.55215193804365,1,0,0,30,22,46.06207305779482,45.55215193804365,0.0,safe
1,0,0,0,0,-1,-1,-1.0,-1.0,-1.0,0,1,0,-45,27,84.79608903821318,82.6596213908594,1,0,0,30,17,35.59342009011417,35.19939013394282,62.76648622183222,safe
0,0,0,1,0,-60,37,154.93606392167342,148.0,61.97576433326067,0,1,0,-75,42,219.84171232129341,204.54384014693008,1,0,0,45,7,21.984171232129345,21.430272212445022,200.86045928854332,safe
0,0,1,0,0,30,7,14.656114154752894,14.49386652574116,56.61290716725426,0,1,0,-75,12,62.811917806083834,58.441097184837176,1,0,0,60,27,113.06145205095093,108.0,47.14973106431118,safe
0,0,1,0,0,45,27,84.79608903821318,82.6596213908594,21.322635218933613,0,1,0,-30,22,46.06207305779482,45.55215193804365,1,0,0,15,27,28.265363012737733,28.193657519531143,24.819168329157254,safe
0,0,0,1,0,-45,32,100.49906848973416,97.96695868546296,7.953826846080282,1,0,0,30,12,25.12476712243353,24.84662832984199,0,0,1,0,0,10.0,10.0,13.369728364729536,safe
1,0,0,0,0,-1,-1,-1.0,-1.0,-1.0,1,0,0,120,32,267.99751597262446,221.70250336881637,0,1,0,-105,7,51.29639954163514,44.42778705630918,211.02282443079156,safe
1,0,0,0,0,-1,-1,-1.0,-1.0,-1.0,1,0,0,15,32,33.49968949657804,33.4147052083332,0,1,0,-60,22,92.12414611558964,88.0,9.793613190732216,safe
0,0,1,0,0,60,32,133.99875798631217,128.0,9.398767806673572,0,1,0,-75,2,10.468652967680637,9.740182864139529,1,0,0,45,7,21.984171232129345,21.430272212445022,10.880707168687207,safe
0,0,1,0,0,60,32,133.99875798631217,128.0,101.81335356743938,0,1,0,-45,47,147.608006844297,143.88897056927377,0,1,0,-45,27,84.79608903821318,82.6596213908594,61.22934917841437,safe
0,0,1,0,0,75,22,115.15518264448704,107.1420115055348,2.697920071688804,0,0,1,0,0,10.0,10.0,0,1,0,-60,32,133.99875798631217,128.0,1.5861904189075495,safe
0,0,1,0,0,120,32,267.99751597262446,221.70250336881637,76.18028097325185,0,1,0,-45,37,116.20204794125509,113.27429598006657,1,0,0,60,7,29.312228309505787,28.0,103.49129403405578,safe
0,0,0,1,0,-30,27,56.53072602547547,55.90491374214449,50.78251169785963,0,1,0,-105,12,87.93668492851738,76.16192066795854,0,1,0,-15,7,7.328057077376447,7.309466764322887,76.82921756378396,safe
0,0,1,0,0,45,42,131.90502739277605,128.58163327467014,111.02838952138106,1,0,0,120,27,226.12290410190187,187.06148721743872,0,1,0,-105,27,197.85754108916407,171.36432150290682,170.78682879248873,safe
0,0,1,0,0,45,12,37.6871506836503,36.73760950704861,33.676142048127886,1,0,0,90,12,75.3743013673006,67.88225099390854,0,1,0,-45,12,37.6871506836503,36.73760950704861,53.60524124095181,safe
0,0,0,1,0,-45,12,37.6871506836503,36.73760950704861,19.23176703077837,0,1,0,-30,27,56.53072602547547,55.90491374214449,0,1,0,-75,7,36.64028538688224,34.09064002448835,26.560061512778802,safe
0,0,0,1,0,-75,42,219.84171232129341,204.54384014693008,8.025779361847098,0,0,1,0,0,50.0,50.0,0,1,0,-60,37,154.93606392167342,148.0,9.3796162061451,safe
0,0,1,0,0,30,32,66.99937899315609,66.25767554624531,4.715431517456015,0,0,1,0,0,30.0,30.0,0,1,0,-30,12,25.12476712243353,24.84662832984199,8.033344031831042,safe
0,0,0,0,1,0,0,50.0,50.0,1.0442095377604126,1,0,0,15,2,2.093730593536128,2.088419075520825,0,1,0,-30,27,56.53072602547547,55.90491374214449,1.0442095377604126,safe
0,0,0,1,0,-45,12,37.6871506836503,36.73760950704861,53.60524124095181,1,0,0,90,12,75.3743013673006,67.88225099390854,0,0,1,0,0,10.0,10.0,55.60575509783136,safe
0,0,0,0,1,0,0,50.0,50.0,20.0,0,0,1,0,0,30.0,30.0,0,0,1,0,0,70.0,70.0,30.0,safe
0,0,1,0,0,30,22,46.06207305779482,45.55215193804365,87.81511842119205,0,1,0,-90,17,106.78026027034252,96.16652224137044,1,0,0,15,27,28.265363012737733,28.193657519531143,87.9733671729941,safe
0,0,1,0,0,90,22,138.18621917338447,124.45079348883236,220.36477169982157,0,1,0,-120,32,267.99751597262446,221.70250336881637,1,0,0,45,37,116.20204794125509,113.27429598006657,216.68356515748638,safe
0,0,0,1,0,-90,7,43.96834246425868,39.597979746446654,197.98989873223329,0,1,0,-90,42,263.8100547855521,237.58787847867995,1,0,0,30,7,14.656114154752894,14.49386652574116,237.27712279357232,safe
0,0,0,0,1,0,0,70.0,70.0,10.0,0,0,1,0,0,10.0,10.0,0,1,0,-120,2,16.749844748289025,13.85640646055102,3.6207974338486375,safe
0,0,1,0,0,30,47,98.405337896198,97.31596095854778,6.972459419812652,1,0,0,15,37,38.734015980418356,38.63575289713527,0,1,0,-60,2,8.37492237414451,7.999999999999999,29.006259606489266,safe
0,0,0,1,0,-75,2,10.468652967680637,9.740182864139529,25.75791475343848,1,0,0,75,7,36.64028538688224,34.09064002448835,0,1,0,-30,32,66.99937899315609,66.25767554624531,19.795435743289648,safe
0,0,1,0,0,15,22,23.03103652889741,22.972609830729084,115.37787812148301,0,1,0,-60,32,133.99875798631217,128.0,0,0,1,0,0,70.0,70.0,79.49748762107875,safe
0,1,0,1,0,-45,47,147.608006844297,143.88897056927377,6.549428478208963,0,0,1,0,0,50.0,50.0,0,0,0,-1,-1,-1.0,-1.0,-1.0,safe
0,0,1,0,0,75,47,246.013344740495,228.89429730727898,6.972459419812652,1,0,0,30,37,77.46803196083674,76.61043735034613,0,1,0,-45,2,6.281191780608383,6.1229349178414365,67.48541686827323,safe
0,0,0,1,0,-15,22,23.03103652889741,22.972609830729084,17.726225340973894,0,1,0,-45,12,37.6871506836503,36.73760950704861,1,0,0,90,17,106.78026027034252,96.16652224137044,23.347202055513247,safe
0,0,0,1,0,-15,47,49.202668948099,49.07784827473939,25.775950735440198,1,0,0,90,7,43.96834246425868,39.597979746446654,0,1,0,-105,2,14.656114154752894,12.69365344465976,31.27095467676207,safe
0,0,0,1,0,-90,7,43.96834246425868,39.597979746446654,19.71337837195227,1,0,0,30,17,35.59342009011417,35.19939013394282,0,0,1,0,0,70.0,70.0,33.12883777312265,safe
0,0,0,1,0,-75,47,246.013344740495,228.89429730727898,134.53208127664612,1,0,0,120,22,184.24829223117928,152.42047106606114,1,0,0,15,12,12.562383561216766,12.530514453124953,138.79931300238974,safe
1,0,0,0,0,-1,-1,-1.0,-1.0,-1.0,1,0,0,90,32,200.99813697946826,181.01933598375615,0,1,0,-45,37,116.20204794125509,113.27429598006657,150.60588780621924,safe
0,0,1,0,0,15,32,33.49968949657804,33.4147052083332,10.442095377604131,1,0,0,15,42,43.96834246425868,43.856800585937336,0,0,1,0,0,70.0,70.0,28.58708362123188,safe
0,1,1,0,0,45,17,53.39013013517126,52.0449468016522,17.398943070643124,0,0,1,0,0,50.0,50.0,0,0,0,-1,-1,-1.0,-1.0,-1.0,safe
0,0,0,1,0,-15,2,2.093730593536128,2.088419075520825,31.002797805684985,1,0,0,45,12,37.6871506836503,36.73760950704861,1,0,0,90,22,138.18621917338447,124.45079348883236,6.664809677772062,safe
0,0,0,1,0,-15,27,28.265363012737733,28.193657519531143,12.250215726864722,0,1,0,-60,7,29.312228309505787,28.0,1,0,0,30,7,14.656114154752894,14.49386652574116,24.821839469052826,safe
0,0,1,0,0,30,42,87.93668492851738,86.96319915444698,6.910145058799348,1,0,0,30,27,56.53072602547547,55.90491374214449,0,1,0,-75,17,88.98355022528544,82.791554345186,28.495511659671163,safe
0,0,0,0,1,0,0,50.0,50.0,128.01562404644207,0,1,0,-90,27,169.59217807642636,152.73506473629425,0,1,0,-90,2,12.562383561216766,11.31370849898476,141.42135623730954,safe
0,0,1,0,0,60,7,29.312228309505787,28.0,12.118467201996973,0,1,0,-15,22,23.03103652889741,22.972609830729084,0,1,0,-120,32,267.99751597262446,221.70250336881637,4.559849018191615,safe
0,0,1,0,0,120,7,58.624456619011575,48.497422611928556,4.892843061790651,0,1,0,-45,2,6.281191780608383,6.1229349178414365,0,0,1,0,0,70.0,70.0,9.184402376762154,safe
0,0,0,0,1,0,0,90.0,90.0,20.0,0,0,1,0,0,70.0,70.0,1,0,0,120,2,16.749844748289025,13.85640646055102,66.11612500215585,safe
1,0,0,0,0,-1,-1,-1.0,-1.0,-1.0,1,0,0,120,37,309.872127843347,256.3435195201939,0,1,0,-30,27,56.53072602547547,55.90491374214449,238.92412351289917,safe
0,0,1,0,0,75,22,115.15518264448704,107.1420115055348,323.48377423002063,0,1,0,-120,47,393.6213515847922,325.6255518229491,1,0,0,90,12,75.3743013673006,67.88225099390854,327.33073020802084,safe
0,0,0,1,0,-120,32,267.99751597262446,221.70250336881637,5.614450820924318,0,1,0,-45,2,6.281191780608383,6.1229349178414365,1,0,0,105,32,234.4978264760464,203.0984551145562,5.2378228886855736,safe
0,0,0,0,1,0,0,50.0,50.0,20.30138453166364,0,1,0,-15,42,43.96834246425868,43.856800585937336,0,1,0,-15,37,38.734015980418356,38.63575289713527,5.2210476888020585,safe
0,0,0,1,0,-90,27,169.59217807642636,152.73506473629425,92.5766334143742,1,0,0,60,32,133.99875798631217,128.0,0,1,0,-30,32,66.99937899315609,66.25767554624531,89.79164276608653,safe
0,0,1,0,0,75,12,62.811917806083834,58.441097184837176,99.1452211306923,0,1,0,-75,22,115.15518264448704,107.1420115055348,1,0,0,60,7,29.312228309505787,28.0,104.05092860558766,safe
0,0,0,1,0,-105,12,87.93668492851738,76.16192066795854,1.7447754946134402,0,1,0,-15,7,7.328057077376447,7.309466764322887,0,0,1,0,0,50.0,50.0,8.3536763020833,safe
0,0,1,0,0,30,12,25.12476712243353,24.84662832984199,31.058285412302478,1,0,0,30,27,56.53072602547547,55.90491374214449,0,1,0,-45,27,84.79608903821318,82.6596213908594,24.809333927475095,safe
0,0,1,0,0,15,12,12.562383561216766,12.530514453124953,189.813221642691,1,0,0,75,42,219.84171232129341,204.54384014693008,0,0,1,0,0,90.0,90.0,139.48288616813144,safe
0,0,0,1,0,-120,37,309.872127843347,256.3435195201939,7.084558884804653,0,1,0,-30,27,56.53072602547547,55.90491374214449,1,0,0,90,12,75.3743013673006,67.88225099390854,37.38137111661493,safe
0,0,1,0,0,30,12,25.12476712243353,24.84662832984199,7.005576140020862,0,1,0,-30,7,14.656114154752894,14.49386652574116,1,0,0,90,32,200.99813697946826,181.01933598375615,7.043615003686117,safe
0,0,1,0,0,15,7,7.328057077376447,7.309466764322887,2.6178040550181194,1,0,0,75,2,10.468652967680637,9.740182864139529,0,0,1,0,0,30.0,30.0,4.870091432069764,safe
0,0,0,1,0,-15,27,28.265363012737733,28.193657519531143,4.836379385862206,1,0,0,15,17,17.796710045057086,17.751562141927018,0,1,0,-75,22,115.15518264448704,107.1420115055348,3.6265490953597115,safe
0,0,1,0,0,105,7,51.29639954163514,44.42778705630918,13.723700171920676,1,0,0,15,32,33.49968949657804,33.4147052083332,0,1,0,-30,22,46.06207305779482,45.55215193804365,9.793613190732216,safe
0,0,1,0,0,60,7,29.312228309505787,28.0,82.06459429217448,0,1,0,-60,22,92.12414611558964,88.0,1,0,0,75,32,167.49844748289024,155.84292582623246,63.74519503893064,safe
0,0,1,0,0,75,17,88.98355022528544,82.791554345186,0.0,1,0,0,75,17,88.98355022528544,82.791554345186,0,1,0,-45,12,37.6871506836503,36.73760950704861,65.13543415729968,safe
0,0,1,0,0,90,47,295.21601368859405,265.87214972614186,28.94429402954249,0,1,0,-30,32,66.99937899315609,66.25767554624531,0,1,0,-45,27,84.79608903821318,82.6596213908594,4.716963550617823,safe
0,0,1,0,0,15,7,7.328057077376447,7.309466764322887,3.8756040130260163,0,0,1,0,0,10.0,10.0,0,0,1,0,0,10.0,10.0,0.0,safe
0,0,1,0,0,15,37,38.734015980418356,38.63575289713527,2.6086283035100504,0,0,1,0,0,10.0,10.0,1,0,0,30,7,14.656114154752894,14.49386652574116,2.2531452900875006,safe
0,0,0,0,1,0,0,30.0,30.0,68.51280769237628,0,1,0,-105,12,87.93668492851738,76.16192066795854,1,0,0,75,27,141.32681506368863,131.4924686658837,72.83350174415342,safe
0,0,0,1,0,-45,32,100.49906848973416,97.96695868546296,7.3730760146772285,0,1,0,-45,7,21.984171232129345,21.430272212445022,1,0,0,75,12,62.811917806083834,58.441097184837176,14.08456105857049,safe
0,0,1,0,0,15,7,7.328057077376447,7.309466764322887,1.0442095377604126,1,0,0,30,2,4.187461187072255,4.141104721640332,0,1,0,-105,12,87.93668492851738,76.16192066795854,2.070552360820165,safe
0,0,1,0,0,60,32,133.99875798631217,128.0,36.42872856621943,1,0,0,90,17,106.78026027034252,96.16652224137044,0,1,0,-105,22,161.21725570228188,139.63018789125738,76.78172832880365,safe
0,0,0,1,0,-75,37,193.67007990209183,180.1933829865813,10.374768533707737,0,1,0,-45,12,37.6871506836503,36.73760950704861,0,0,1,0,0,30.0,30.0,16.667134428002967,safe
0,0,0,1,0,-30,27,56.53072602547547,55.90491374214449,10.827082124408744,0,0,1,0,0,50.0,50.0,0,1,0,-105,47,344.4186826366931,298.3008559495045,6.549428478208963,safe
0,0,1,0,0,15,47,49.202668948099,49.07784827473939,104.96556404288002,1,0,0,105,22,161.21725570228188,139.63018789125738,0,1,0,-75,47,246.013344740495,228.89429730727898,116.60291038345943,safe
0,0,1,0,0,30,47,98.405337896198,97.31596095854778,2.070552360820165,1,0,0,30,2,4.187461187072255,4.141104721640332,0,1,0,-45,17,53.39013013517126,52.0449468016522,2.070552360820165,safe
0,0,1,0,0,45,22,69.09310958669222,67.3522840962558,142.05711122106976,0,1,0,-60,42,175.87336985703473,168.0,1,0,0,30,27,56.53072602547547,55.90491374214449,139.23797477535695,safe
0,0,1,0,0,105,22,161.21725570228188,139.63018789125738,13.602840797944006,0,1,0,-15,37,38.734015980418356,38.63575289713527,0,0,1,0,0,30.0,30.0,13.260293759062142,safe
0,0,0,1,0,-105,2,14.656114154752894,12.69365344465976,19.082819494855887,1,0,0,15,27,28.265363012737733,28.193657519531143,1,0,0,75,22,115.15518264448704,107.1420115055348,3.4862297099063277,safe
0,0,1,0,0,45,37,116.20204794125509,113.27429598006657,6.211657082460498,0,1,0,-30,2,4.187461187072255,4.141104721640332,0,1,0,-15,7,7.328057077376447,7.309466764322887,1.4464473131771167,safe
0,0,1,0,0,15,7,7.328057077376447,7.309466764322887,89.03750711518849,1,0,0,30,47,98.405337896198,97.31596095854778,1,0,0,60,7,29.312228309505787,28.0,72.33040756796609,safe
0,0,0,0,1,0,0,90.0,90.0,51.942297028314506,0,1,0,-60,12,50.24953424486706,47.99999999999999,1,0,0,15,32,33.49968949657804,33.4147052083332,32.87856352970507,safe
0,0,0,1,0,-90,17,106.78026027034252,96.16652224137044,81.04638473608796,1,0,0,45,37,116.20204794125509,113.27429598006657,0,1,0,-45,32,100.49906848973416,97.96695868546296,69.76163683796267,safe
0,0,0,1,0,-15,42,43.96834246425868,43.856800585937336,45.36620167489247,0,1,0,-120,7,58.624456619011575,48.497422611928556,1,0,0,60,17,71.18684018022833,68.0,51.40422230536933,safe
0,0,1,0,0,15,37,38.734015980418356,38.63575289713527,46.24534224754835,0,1,0,-30,37,77.46803196083674,76.61043735034613,0,0,1,0,0,10.0,10.0,69.07024063899486,safe
1,0,0,0,0,-1,-1,-1.0,-1.0,-1.0,0,0,1,0,0,50.0,50.0,0,1,0,-30,2,4.187461187072255,4.141104721640332,44.02936160915896,safe
0,0,1,0,0,75,32,167.49844748289024,155.84292582623246,27.26492764717233,0,1,0,-75,7,36.64028538688224,34.09064002448835,1,0,0,105,2,14.656114154752894,12.69365344465976,37.519628473483074,safe
0,0,0,0,1,0,0,10.0,10.0,20.0,0,0,1,0,0,30.0,30.0,0,1,0,-45,32,100.49906848973416,97.96695868546296,6.1294345796805585,safe
0,0,1,0,0,45,22,69.09310958669222,67.3522840962558,3.486229709906328,1,0,0,15,17,17.796710045057086,17.751562141927018,1,0,0,15,22,23.03103652889741,22.972609830729084,3.486229709906328,safe
0,0,0,1,0,-30,42,87.93668492851738,86.96319915444698,23.388221584428692,0,0,1,0,0,90.0,90.0,0,1,0,-120,27,226.12290410190187,187.06148721743872,31.794320243566194,safe
0,0,1,0,0,90,12,75.3743013673006,67.88225099390854,45.77161066423115,0,1,0,-105,7,51.29639954163514,44.42778705630918,0,0,1,0,0,50.0,50.0,44.57688594153861,safe
0,0,1,0,0,15,47,49.202668948099,49.07784827473939,6.211657082460498,0,1,0,-30,2,4.187461187072255,4.141104721640332,1,0,0,15,42,43.96834246425868,43.856800585937336,6.211657082460498,safe
0,0,1,0,0,15,42,43.96834246425868,43.856800585937336,12.23126805474264,1,0,0,60,7,29.312228309505787,28.0,0,1,0,-30,2,4.187461187072255,4.141104721640332,20.09363210398371,safe
1,0,0,0,0,-1,-1,-1.0,-1.0,-1.0,1,0,0,75,17,88.98355022528544,82.791554345186,0,1,0,-75,22,115.15518264448704,107.1420115055348,60.56700131331493,safe
0,0,0,1,0,-60,17,71.18684018022833,68.0,2.9627077906540418,0,1,0,-30,12,25.12476712243353,24.84662832984199,0,1,0,-45,12,37.6871506836503,36.73760950704861,0.0,safe
0,0,0,1,0,-90,22,138.18621917338447,124.45079348883236,212.1377372427692,1,0,0,90,42,263.8100547855521,237.58787847867995,0,1,0,-90,27,169.59217807642636,152.73506473629425,209.06182204417632,safe
0,0,0,1,0,-30,17,35.59342009011417,35.19939013394282,17.001429750551573,0,0,1,0,0,50.0,50.0,1,0,0,15,37,38.734015980418356,38.63575289713527,13.642942595476267,safe
1,0,0,0,0,-1,-1,-1.0,-1.0,-1.0,1,0,0,90,27,169.59217807642636,152.73506473629425,1,0,0,45,42,131.90502739277605,128.58163327467014,57.23034183379669,safe
0,0,1,0,0,15,47,49.202668948099,49.07784827473939,3.4090389546698887,0,0,1,0,0,30.0,30.0,0,1,0,-120,27,226.12290410190187,187.06148721743872,3.948276455735485,safe
1,0,0,0,0,-1,-1,-1.0,-1.0,-1.0,1,0,0,105,47,344.4186826366931,298.3008559495045,0,1,0,-75,47,246.013344740495,228.89429730727898,267.64739632440615,safe
0,0,1,0,0,45,7,21.984171232129345,21.430272212445022,1.13075079323074,0,1,0,-15,2,2.093730593536128,2.088419075520825,0,1,0,-120,12,100.49906848973411,83.13843876330607,2.091737825943796,safe
0,0,1,0,0,15,7,7.328057077376447,7.309466764322887,23.242727995223106,0,1,0,-15,27,28.265363012737733,28.193657519531143,1,0,0,15,37,38.734015980418356,38.63575289713527,7.204677775568671,safe
0,0,0,1,0,-45,32,100.49906848973416,97.96695868546296,189.96720837598656,1,0,0,75,47,246.013344740495,228.89429730727898,1,0,0,15,22,23.03103652889741,22.972609830729084,205.32660086282908,safe
1,0,0,0,0,-1,-1,-1.0,-1.0,-1.0,0,0,1,0,0,53.439594041165975,53.439594041165975,0,1,0,-30,47,98.405337896198,97.31596095854778,7.538963170770608,safe
0,0,1,0,0,15,7,7.328057077376447,7.309466764322887,28.453385409062857,0,1,0,-15,32,33.49968949657804,33.4147052083332,1,0,0,90,7,43.96834246425868,39.597979746446654,20.4896670340754,safe
0,0,1,0,0,60,32,133.99875798631217,128.0,115.53898906382791,0,1,0,-60,37,154.93606392167342,148.0,0,1,0,-45,22,69.09310958669222,67.3522840962558,82.70093926097101,safe
0,1,0,1,0,-60,32,133.99875798631217,128.0,9.323393103041258,0,0,1,0,0,50.0,50.0,0,0,0,-1,-1,-1.0,-1.0,-1.0,safe
0,0,1,0,0,45,7,21.984171232129345,21.430272212445022,5.196164147445162,0,1,0,-15,12,12.562383561216766,12.530514453124953,0,0,1,0,0,50.0,50.0,13.574723990885365,safe
0,0,1,0,0,15,27,28.265363012737733,28.193657519531143,233.88170281925807,1,0,0,120,37,309.872127843347,256.3435195201939,0,1,0,-15,42,43.96834246425868,43.856800585937336,235.9083666727747,safe
0,0,1,0,0,30,27,56.53072602547547,55.90491374214449,43.7900913588554,0,1,0,-105,7,51.29639954163514,44.42778705630918,1,0,0,75,7,36.64028538688224,34.09064002448835,47.330015398417046,safe
0,0,0,1,0,-90,37,232.40409588251018,209.3036072312181,40.33453241801017,1,0,0,30,42,87.93668492851738,86.96319915444698,0,1,0,-90,22,138.18621917338447,124.45079348883236,48.42695186698144,safe
0,0,1,0,0,90,7,43.96834246425868,39.597979746446654,53.1550747407689,0,1,0,-120,7,58.624456619011575,48.497422611928556,0,1,0,-15,27,28.265363012737733,28.193657519531143,44.202082622821806,safe
1,0,0,0,0,-1,-1,-1.0,-1.0,-1.0,0,0,1,0,0,50.0,50.0,0,1,0,-105,22,161.21725570228188,139.63018789125738,12.95847077154643,safe
0,0,1,0,0,90,27,169.59217807642636,152.73506473629425,4.696986722904923,0,0,1,0,0,30.0,30.0,1,0,0,30,7,14.656114154752894,14.49386652574116,18.284931906909762,safe
0,0,1,0,0,15,2,2.093730593536128,2.088419075520825,23.009777639630517,0,1,0,-15,22,23.03103652889741,22.972609830729084,0,0,1,0,0,50.0,50.0,24.016819368489493,safe
0,0,1,0,0,105,47,344.4186826366931,298.3008559495045,5.221047688802049,1,0,0,15,42,43.96834246425868,43.856800585937336,0,1,0,-105,47,344.4186826366931,298.3008559495045,12.460065991689296,safe
0,1,0,0,1,0,0,10.0,10.0,66.8430998682736,0,1,0,-90,12,75.3743013673006,67.88225099390854,0,0,0,-1,-1,-1.0,-1.0,-1.0,safe
0,0,0,1,0,-15,42,43.96834246425868,43.856800585937336,179.87534228146626,1,0,0,90,37,232.40409588251018,209.3036072312181,0,0,1,0,0,70.0,70.0,161.90120444270934,safe
1,0,0,0,0,-1,-1,-1.0,-1.0,-1.0,0,0,1,0,0,90.0,90.0,0,0,1,0,0,10.0,10.0,80.0,safe
0,0,0,1,0,-105,12,87.93668492851738,76.16192066795854,63.52894139175619,1,0,0,105,12,87.93668492851738,76.16192066795854,0,1,0,-105,12,87.93668492851738,76.16192066795854,63.52894139175619,safe
0,0,1,0,0,15,42,43.96834246425868,43.856800585937336,99.96659475734819,0,1,0,-105,17,124.57697031539959,107.89605427960794,1,0,0,75,42,219.84171232129341,204.54384014693008,99.96659475734819,safe
0,0,0,1,0,-105,7,51.29639954163514,44.42778705630918,45.36004805252744,1,0,0,75,12,62.811917806083834,58.441097184837176,1,0,0,105,27,197.85754108916407,171.36432150290682,20.95533959381789,safe
0,0,0,1,0,-45,27,84.79608903821318,82.6596213908594,9.075817675203423,1,0,0,45,7,21.984171232129345,21.430272212445022,0,0,1,0,0,50.0,50.0,18.368804753524305,safe
0,0,1,0,0,45,27,84.79608903821318,82.6596213908594,248.90981976430743,0,1,0,-90,47,295.21601368859405,265.87214972614186,0,1,0,-60,37,154.93606392167342,148.0,130.76631535647826,safe
0,0,1,0,0,45,27,84.79608903821318,82.6596213908594,112.51853661250586,0,1,0,-90,22,138.18621917338447,124.45079348883236,1,0,0,15,17,17.796710045057086,17.751562141927018,120.66706272024936,safe
0,0,0,1,0,-60,22,92.12414611558964,88.0,24.147040030194088,0,1,0,-90,7,43.96834246425868,39.597979746446654,1,0,0,120,47,393.6213515847922,325.6255518229491,34.795407575710804,safe
0,0,0,1,0,-120,27,226.12290410190187,187.06148721743872,11.8979229183568,0,1,0,-30,42,87.93668492851738,86.96319915444698,0,1,0,-30,7,14.656114154752894,14.49386652574116,72.46933262870581,safe
0,0,1,0,0,30,12,25.12476712243353,24.84662832984199,70.23843336853733,0,1,0,-30,42,87.93668492851738,86.96319915444698,1,0,0,30,22,46.06207305779482,45.55215193804365,55.78815533037512,safe
0,0,0,0,1,0,0,10.0,10.0,33.92122494536425,1,0,0,30,22,46.06207305779482,45.55215193804365,0,1,0,-45,42,131.90502739277605,128.58163327467014,17.298699861111874,safe
1,0,0,0,0,-1,-1,-1.0,-1.0,-1.0,0,0,1,0,0,50.0,50.0,1,0,0,60,22,92.12414611558964,88.0,13.807588558253126,safe
0,0,0,1,0,-15,2,2.093730593536128,2.088419075520825,155.9183003686809,0,1,0,-90,27,169.59217807642636,152.73506473629425,0,1,0,-60,37,154.93606392167342,148.0,41.00691468456799,safe
0,0,0,1,0,-45,12,37.6871506836503,36.73760950704861,9.676721136250825,0,1,0,-30,22,46.06207305779482,45.55215193804365,1,0,0,120,7,58.624456619011575,48.497422611928556,34.63152788237122,safe
0,0,0,1,0,-90,22,138.18621917338447,124.45079348883236,60.56700131331493,1,0,0,75,17,88.98355022528544,82.791554345186,0,0,1,0,0,50.0,50.0,48.88587827041784,safe
0,0,1,0,0,15,12,12.562383561216766,12.530514453124953,36.54733382161443,1,0,0,15,47,49.202668948099,49.07784827473939,1,0,0,60,17,71.18684018022833,68.0,10.853439873840331,safe
0,0,0,1,0,-105,47,344.4186826366931,298.3008559495045,24.722421841931638,1,0,0,45,17,53.39013013517126,52.0449468016522,0,1,0,-15,2,2.093730593536128,2.088419075520825,46.297046617100804,safe
0,0,1,0,0,75,7,36.64028538688224,34.09064002448835,48.84094259367753,1,0,0,30,37,77.46803196083674,76.61043735034613,0,1,0,-30,17,35.59342009011417,35.19939013394282,46.18914939752038,safe
0,0,1,0,0,120,17,142.3736803604567,117.77945491468364,63.136319404394506,0,1,0,-90,12,75.3743013673006,67.88225099390854,1,0,0,60,42,175.87336985703473,168.0,58.37524668730311,safe
0,0,1,0,0,75,7,36.64028538688224,34.09064002448835,194.80365728279054,1,0,0,75,47,246.013344740495,228.89429730727898,1,0,0,45,47,147.608006844297,143.88897056927377,95.24540859772762,safe
0,0,0,1,0,-15,27,28.265363012737733,28.193657519531143,60.167171580098746,0,1,0,-30,42,87.93668492851738,86.96319915444698,0,0,1,0,0,70.0,70.0,29.98157550519441,safe
1,0,0,0,0,-1,-1,-1.0,-1.0,-1.0,0,0,1,0,0,50.40287273812826,50.40287273812826,0,0,1,0,0,50.0,50.0,0.4028727381282593,safe
0,0,1,0,0,15,22,23.03103652889741,22.972609830729084,19.785062136616837,0,1,0,-60,7,29.312228309505787,28.0,1,0,0,30,12,25.12476712243353,24.84662832984199,22.091719984561852,safe
0,0,1,0,0,30,37,77.46803196083674,76.61043735034613,14.608157090567882,0,1,0,-30,17,35.59342009011417,35.19939013394282,0,1,0,-120,22,184.24829223117928,152.42047106606114,3.486229709906329,safe
0,0,1,0,0,45,7,21.984171232129345,21.430272212445022,101.86557684489432,0,1,0,-60,27,113.06145205095093,108.0,1,0,0,30,47,98.405337896198,97.31596095854778,75.24789361671708,safe
0,0,1,0,0,75,22,115.15518264448704,107.1420115055348,104.04165631862888,0,1,0,-105,17,124.57697031539959,107.89605427960794,0,1,0,-75,37,193.67007990209183,180.1933829865813,59.324269013538114,safe
0,0,0,1,0,-15,27,28.265363012737733,28.193657519531143,3.948276455735485,0,0,1,0,0,30.0,30.0,0,1,0,-30,12,25.12476712243353,24.84662832984199,8.033344031831042,safe
0,0,0,1,0,-75,32,167.49844748289024,155.84292582623246,35.545178139498404,1,0,0,45,22,69.09310958669222,67.3522840962558,1,0,0,60,7,29.312228309505787,28.0,40.61712340924794,safe
1,0,0,0,0,-1,-1,-1.0,-1.0,-1.0,0,0,1,0,0,50.0,50.0,0,1,0,-45,27,84.79608903821318,82.6596213908594,10.827082124408744,safe
